"","Largos","Dimension","Semillas"
"5548",8,250,507
"5549",41,250,507
"5550",28,250,507
"5551",16,250,507
"5552",12,250,507
"5553",5,250,507
"5554",8,250,507
"5555",10,250,507
"5556",26,250,507
"5557",3,250,507
"5558",7,250,507
"5559",41,250,507
"5560",25,250,507
"5561",12,250,507
"5562",25,250,507
"5563",95,250,507
"5564",10,250,507
"5565",69,250,507
"5566",27,250,507
"5567",20,250,507
"5568",9,250,507
"5569",8,250,507
"5570",19,250,507
"5571",60,250,507
"5572",10,250,507
"5573",12,250,507
"5574",6,250,507
"5575",44,250,507
"5576",12,250,507
"5577",6,250,507
"5578",26,250,507
"5579",94,250,507
"5580",19,250,507
"5581",17,250,507
"5582",12,250,507
"5583",17,250,507
"5584",7,250,507
"5585",44,250,507
"5586",13,250,507
"5587",11,250,507
"5588",9,250,507
"5589",86,250,507
"5590",20,250,507
"5591",48,250,507
"5592",23,250,507
"5593",4,250,507
"5594",23,250,507
"5595",93,250,507
"5596",17,250,507
"5597",10,250,507
"5598",20,250,507
"5599",71,250,507
"5600",22,250,507
"5601",69,250,31251
"5602",38,250,31251
"5603",136,250,31251
"5604",79,250,31251
"5605",41,250,31251
"5606",207,250,31251
"5607",476,250,31251
"5608",56,250,31251
"5609",38,250,31251
"5610",134,250,31251
"5611",38,250,31251
"5612",24,250,31251
"5613",14,250,31251
"5614",59,250,31251
"5615",76,250,31251
"5616",49,250,31251
"5617",320,250,31251
"5618",215,250,31251
"5619",210,250,31251
"5620",63,250,31251
"5621",348,250,31251
"5622",494,250,31251
"5623",28,250,31251
"5624",173,250,31251
"5625",171,250,31251
"5626",248,250,31251
"5627",88,250,31251
"5628",154,250,31251
"5629",78,250,31251
"5630",112,250,31251
"5631",239,250,31251
"5632",35,250,31251
"5633",53,250,31251
"5634",202,250,31251
"5635",113,250,31251
"5636",208,250,31251
"5637",315,250,31251
"5638",173,250,31251
"5639",76,250,31251
"5640",88,250,31251
"5641",263,250,31251
"5642",255,250,31251
"5643",79,250,31251
"5644",59,250,31251
"5645",191,250,31251
"5646",189,250,31251
"5647",16,250,31251
"5648",232,250,31251
"5649",168,250,31251
"5650",66,250,31251
"5651",333,250,31251
"5652",139,250,31251
"5653",648,250,31251
"5654",285,250,31251
"5655",147,250,31251
"5656",20,250,31251
"5657",144,250,31251
"5658",102,250,31251
"5659",16,250,31251
"5660",166,250,31251
"5661",379,250,31251
"5662",217,250,31251
"5663",187,250,31251
"5664",39,250,31251
"5665",169,250,31251
"5666",157,250,31251
"5667",273,250,31251
"5668",254,250,31251
"5669",165,250,31251
"5670",26,250,31251
"5671",21,250,31251
"5672",163,250,31251
"5673",93,250,31251
"5674",97,250,31251
"5675",84,250,31251
"5676",223,250,31251
"5677",51,250,31251
"5678",111,250,31251
"5679",91,250,31251
"5680",196,250,31251
"5681",124,250,31251
"5682",76,250,31251
"5683",88,250,31251
"5684",202,250,31251
"5685",52,250,31251
"5686",64,250,31251
"5687",70,250,31251
"5688",71,250,31251
"5689",94,250,31251
"5690",177,250,31251
"5691",31,250,31251
"5692",70,250,31251
"5693",286,250,31251
"5694",61,250,31251
"5695",125,250,31251
"5696",150,250,31251
"5697",267,250,31251
"5698",66,250,31251
"5699",120,250,31251
"5700",266,250,31251
"5701",32,250,31251
"5702",56,250,31251
"5703",24,250,31251
"5704",126,250,31251
"5705",115,250,31251
"5706",565,250,31251
"5707",200,250,31251
"5708",50,250,31251
"5709",114,250,31251
"5710",107,250,31251
"5711",134,250,31251
"5712",162,250,31251
"5713",201,250,31251
"5714",207,250,31251
"5715",23,250,31251
"5716",96,250,31251
"5717",67,250,31251
"5718",260,250,31251
"5719",192,250,31251
"5720",240,250,31251
"5721",25,250,31251
"5722",315,250,31251
"5723",315,250,31251
"5724",113,250,31251
"5725",365,250,31251
"5726",133,250,31251
"5727",256,250,31251
"5728",71,250,31251
"5729",83,250,31251
"5730",168,250,31251
"5731",210,250,31251
"5732",246,250,31251
"5733",27,250,31251
"5734",172,250,31251
"5735",211,250,31251
"5736",168,250,31251
"5737",112,250,31251
"5738",111,250,31251
"5739",116,250,31251
"5740",161,250,31251
"5741",199,250,31251
"5742",51,250,31251
"5743",47,250,31251
"5744",45,250,31251
"5745",166,250,31251
"5746",46,250,31251
"5747",70,250,31251
"5748",249,250,31251
"5749",52,250,31251
"5750",55,250,31251
"5751",199,250,31251
"5752",28,250,31251
"5753",374,250,31251
"5754",131,250,31251
"5755",91,250,31251
"5756",78,250,31251
"5757",336,250,31251
"5758",182,250,31251
"5759",90,250,31251
"5760",276,250,31251
"5761",122,250,31251
"5762",141,250,31251
"5763",130,250,31251
"5764",208,250,31251
"5765",46,250,31251
"5766",174,250,31251
"5767",122,250,31251
"5768",146,250,31251
"5769",246,250,31251
"5770",114,250,31251
"5771",98,250,31251
"5772",105,250,31251
"5773",10,250,31251
"5774",157,250,31251
"5775",766,250,31251
"5776",148,250,31251
"5777",116,250,31251
"5778",880,250,31251
"5779",246,250,31251
"5780",27,250,31251
"5781",61,250,31251
"5782",94,250,31251
"5783",392,250,31251
"5784",160,250,31251
"5785",577,250,31251
"5786",66,250,31251
"5787",50,250,31251
"5788",252,250,31251
"5789",147,250,31251
"5790",244,250,31251
"5791",96,250,31251
"5792",43,250,31251
"5793",233,250,31251
"5794",162,250,31251
"5795",282,250,31251
"5796",100,250,31251
"5797",186,250,31251
"5798",82,250,31251
"5799",168,250,31251
"5800",70,250,31251
"5801",312,250,62250
"5802",161,250,62250
"5803",161,250,62250
"5804",184,250,62250
"5805",87,250,62250
"5806",187,250,62250
"5807",62,250,62250
"5808",60,250,62250
"5809",164,250,62250
"5810",29,250,62250
"5811",375,250,62250
"5812",409,250,62250
"5813",41,250,62250
"5814",137,250,62250
"5815",167,250,62250
"5816",120,250,62250
"5817",330,250,62250
"5818",512,250,62250
"5819",121,250,62250
"5820",319,250,62250
"5821",82,250,62250
"5822",267,250,62250
"5823",26,250,62250
"5824",213,250,62250
"5825",212,250,62250
"5826",40,250,62250
"5827",92,250,62250
"5828",77,250,62250
"5829",57,250,62250
"5830",24,250,62250
"5831",262,250,62250
"5832",57,250,62250
"5833",430,250,62250
"5834",40,250,62250
"5835",16,250,62250
"5836",135,250,62250
"5837",100,250,62250
"5838",366,250,62250
"5839",34,250,62250
"5840",87,250,62250
"5841",206,250,62250
"5842",173,250,62250
"5843",107,250,62250
"5844",281,250,62250
"5845",101,250,62250
"5846",72,250,62250
"5847",243,250,62250
"5848",93,250,62250
"5849",33,250,62250
"5850",45,250,62250
"5851",54,250,62250
"5852",109,250,62250
"5853",295,250,62250
"5854",693,250,62250
"5855",409,250,62250
"5856",391,250,62250
"5857",136,250,62250
"5858",249,250,62250
"5859",16,250,62250
"5860",180,250,62250
"5861",67,250,62250
"5862",163,250,62250
"5863",137,250,62250
"5864",111,250,62250
"5865",44,250,62250
"5866",221,250,62250
"5867",117,250,62250
"5868",335,250,62250
"5869",148,250,62250
"5870",74,250,62250
"5871",117,250,62250
"5872",71,250,62250
"5873",26,250,62250
"5874",130,250,62250
"5875",225,250,62250
"5876",276,250,62250
"5877",63,250,62250
"5878",16,250,62250
"5879",173,250,62250
"5880",112,250,62250
"5881",109,250,62250
"5882",145,250,62250
"5883",136,250,62250
"5884",25,250,62250
"5885",33,250,62250
"5886",131,250,62250
"5887",22,250,62250
"5888",44,250,62250
"5889",366,250,62250
"5890",131,250,62250
"5891",146,250,62250
"5892",78,250,62250
"5893",89,250,62250
"5894",309,250,62250
"5895",44,250,62250
"5896",53,250,62250
"5897",158,250,62250
"5898",40,250,62250
"5899",241,250,62250
"5900",37,250,62250
"5901",289,250,62250
"5902",56,250,62250
"5903",92,250,62250
"5904",63,250,62250
"5905",106,250,62250
"5906",226,250,62250
"5907",87,250,62250
"5908",75,250,62250
"5909",19,250,62250
"5910",73,250,62250
"5911",126,250,62250
"5912",58,250,62250
"5913",75,250,62250
"5914",49,250,62250
"5915",55,250,62250
"5916",120,250,62250
"5917",94,250,62250
"5918",81,250,62250
"5919",51,250,62250
"5920",205,250,62250
"5921",97,250,62250
"5922",20,250,62250
"5923",84,250,62250
"5924",621,250,62250
"5925",338,250,62250
"5926",118,250,62250
"5927",355,250,62250
"5928",135,250,62250
"5929",134,250,62250
"5930",52,250,62250
"5931",19,250,62250
"5932",32,250,62250
"5933",18,250,62250
"5934",174,250,62250
"5935",177,250,62250
"5936",106,250,62250
"5937",127,250,62250
"5938",33,250,62250
"5939",385,250,62250
"5940",408,250,62250
"5941",189,250,62250
"5942",588,250,62250
"5943",91,250,62250
"5944",25,250,62250
"5945",266,250,62250
"5946",51,250,62250
"5947",192,250,62250
"5948",53,250,62250
"5949",92,250,62250
"5950",55,250,62250
"5951",131,250,62250
"5952",129,250,62250
"5953",29,250,62250
"5954",169,250,62250
"5955",46,250,62250
"5956",18,250,62250
"5957",53,250,62250
"5958",488,250,62250
"5959",137,250,62250
"5960",25,250,62250
"5961",11,250,62250
"5962",166,250,62250
"5963",87,250,62250
"5964",30,250,62250
"5965",93,250,62250
"5966",118,250,62250
"5967",77,250,62250
"5968",101,250,62250
"5969",93,250,62250
"5970",37,250,62250
"5971",12,250,62250
"5972",75,250,62250
"5973",289,250,62250
"5974",48,250,62250
"5975",433,250,62250
"5976",230,250,62250
"5977",53,250,62250
"5978",27,250,62250
"5979",60,250,62250
"5980",123,250,62250
"5981",52,250,62250
"5982",18,250,62250
"5983",59,250,62250
"5984",310,250,62250
"5985",68,250,62250
"5986",35,250,62250
"5987",28,250,62250
"5988",25,250,62250
"5989",155,250,62250
"5990",79,250,62250
"5991",11,250,62250
"5992",166,250,62250
"5993",301,250,62250
"5994",153,250,62250
"5995",46,250,62250
"5996",85,250,62250
"5997",29,250,62250
"5998",116,250,62250
"5999",119,250,62250
"6000",83,250,62250
